1,2,3
NO_QUERY,Mowgli3,"http://twitpic.com/2y2yi - I love you, Buck. "
NO_QUERY,cescajo,last one!!! but still not done!!! 
NO_QUERY,brookes4402,homework.... 
NO_QUERY,SullieSullivan,I don't understand why things get taken away. I didn't have enough time with him its unfair. I want him back!! He was like my baby 
NO_QUERY,LaurelieSunny,Scratch that: du in heif (two in a half) cookies. My tum just can't take anymore shoog. Poots 
NO_QUERY,bonerjamz,@cococourtney i was just listening to the sweets for the first time in forever! i miss them so much  can we go to chi town for visits plz?
NO_QUERY,jiriteach,"Geez what a busy afternoon. Meetings, emails, meetings and email and more meetings. 6pm and the day is still going! Ah its dark and "
NO_QUERY,gildardomunoz,"DANG!!! ANOTHER SPRING BREAK!!!  HOW COOL IS THAT???  TOO BAD I HAVE TO WORK ALL WEEK  OH WELL, MORE MONEY FOR A PHONE.  ttyl EVERBODY!!!"
NO_QUERY,Arneenxx,@Sara_Kate Im afraid too  ( ur reply about uni from ages ago
NO_QUERY,thegeach,feeling down 
NO_QUERY,SummerJSanders,@CarVin1 lol they are some emotional ass men!! Omg all this late night eating.. Both of us are broke 
NO_QUERY,bsbnumber1fan,"@nick_carter Aww Nick!! I like your hair longer, why did you cut it off?  Break. My. Heart."
NO_QUERY,veronica78, wonder if Jon lost the net
NO_QUERY,raymondroman,Wow. The most depressing thing in the world is losing a video that you've created in a matter of seconds.  #FML
NO_QUERY,KishoreK,@nchokkan https://www.mycomicshop.com/search?TID=395031 But all says not in stock 
NO_QUERY,julez4,@Poohpot lmao im sorry poohpot i ate it all! 
NO_QUERY,aeoth,Any chance  Softbelly (for @MTUB) isn't loud? 
NO_QUERY,cristiana346,Time to move my posterior  and lose some fat. My articulation are creaking so no more running  but I�m drool for some swimming
NO_QUERY,smileygab,listening to nathan cry.... 
NO_QUERY,kyljadeee,today sucked. I'm gonna die without chris and callum!  wahhh!
NO_QUERY,mementototem,"STOU site not update, no info about 2/2552 exam, and open course, I must wait for mail notices and doc. um... "
NO_QUERY,jcknox80,@ohsbrat30...I'm sorry. I'm feeling kinda yucky myself. 5am is going to come too quick 
NO_QUERY,scrappysgirl,is in love with scrappy and is missin him already 
NO_QUERY,lindilej,wants to hear @seblefebvre 's song but myspace is messing with me 
NO_QUERY,ArtyGreig,Bad news was Dad has cancer and is dying   Good news new business started and  I am now a life coach practising holistic weight management
NO_QUERY,collegepolitico,@duchess_rebecca Man... intervention is soo sad 
NO_QUERY,vmethod,HELP! I need a new boyfriend... I'm stuck in a rut 
NO_QUERY,ForeverYours__,I feel like a complete idiot. I'm the only one who doesn't get how this shit works  help me 
NO_QUERY,SuperSteff,Saw an ad on Craigslist for a casting call for a female host on G4. I was totally psyched! But realized it was a hoax 
NO_QUERY,LAbite,Pepperoni rolls in L.A.?: I called Valentino's - they said that they had sausage rolls but no pepperoni rolls  http://tinyurl.com/cec5ka
NO_QUERY,satori,"@soillodge yes, it will be. it's only Monday "
NO_QUERY,InaVill,i want the new GG episode already 
NO_QUERY,chordsontheline,I miss watching Rocko's Modern Life. 
NO_QUERY,aficure,RIP Sandra....its so sad    how can someone do something like that??
NO_QUERY,Jesilynj,Keeping my fingers crossed for my buddy    He is not feeling well.
NO_QUERY,cristinesantos,Wait should I eat?? Or be skinny for vegas!! I'm hungry! 
NO_QUERY,marodi,"@Marge_Inovera I tried tweetdeck once and I hated it with a passion. Or it hated me, I'm not sure... "
NO_QUERY,jeanyah,"@benackerman BTW my iPhone is acting funny, dying quickly and freezing and BS.  I'm not admitting anything, just sayin "
NO_QUERY,Mati_UOIT,Sitting here wondering why &quot;ED&quot; still has such a strong hold on me 
NO_QUERY,livetosingxo,@bananaface IM SORRY I GOT YOU SICK.  lol. going to bed too. NIGHT!
NO_QUERY,simaino,"@carolrainbow no Internet at home, have to drive into Ox to use Internet because of builders! "
NO_QUERY,Meg_Andruschak,@Steve_Buscemi the weather in Canada is freezing 
NO_QUERY,Amilliemills,twiggassssssss I been out of range all day  I'm back now and hopefully for good.
NO_QUERY,KimberlyKane,@danadearmond 
NO_QUERY,missolivee,anyone who reads this pray for my Grandma. She's in pain 
NO_QUERY,nssmom,"#3 woke up and was having an accident - &quot;It's pushing, it's pushing!&quot; he was crying because he couldn't stop from wetting his pants.  "
NO_QUERY,qsexy,"Home from Franklin street, I almost jumped over a fire. Someone kicked it before I could.  Jenny lost her shoe."
NO_QUERY,anaxxx04,@johnnybeane hey! you just changed your default. 
NO_QUERY,yaaritemuna,Finally gave in and was bored enough to start this thing. I think the 140 is going to be a problem for me tho.  its like a myspace status.
NO_QUERY,silverytides,"@ellievolia If oooonly we were really so lucky, eh? And awh  Definitely too early for work."
NO_QUERY,valthatgal,buttload of homework! 
NO_QUERY,f8al,needs another copy of visual studio 2008 
NO_QUERY,lizziehalfpenny,"why to we, the only school in the world, be in this week.My school is silly  anyway... look on the bright side. When i'm off, u will be in"
NO_QUERY,Daniiej,omg i've an economics test. and i dont know all the things i have to know and omg im gonna fail 
NO_QUERY,LaTtEX,"@robcthegeek Once upon a time Hundred Islands was the pride of Philippine tourism, but coral/clam/rare fish poaching did it in. Kinda sad "
NO_QUERY,wireandroses,"@Henkuyinepu yeah, apparently i have really bad taste "
NO_QUERY,EricaLeigh777,@hummiemd I KNOW! I was really surprised since everyone recommends them on youtube.  I have to call them tomorrow and figure it all out.
NO_QUERY,dini123,Waiting at the airport for my ride while I get harassed by 2 men trying to sell me ugly hats.. Why me?!  I just want to sleep..
NO_QUERY,danadearmond,i left my IDs at the location and now i can not go out to bars  FUCKKKKKKKKKKKKK
NO_QUERY,digitales,@celycarmo i'm sorry I don't understand your last comment 
NO_QUERY,_emmajane_,@OfficialRandL when is the announcement? i stayed up late last night 
NO_QUERY,nchokkan,"@KishoreK this is strange, illegal torrents avlbl everywhere, legal DVD not in stock  What do I do now???"
NO_QUERY,dmjc,ITS NOT ENOUGH TO SAY THAT IMISS U #MissYou #SoMuch #Friendship #Forever
NO_QUERY,FuzzyPandaButt,This trolley has up packed in like sardines! Padre game and they REMOVE a car?! Good call MTS 
NO_QUERY,VictoriaBahar,"@RandomlyNat Jeez, I was just trying to help  Haha."
NO_QUERY,beccaomgz,@SupaMagg that happened to me saturday night. along with my glittery green lighter! 
NO_QUERY,Sarinluck,trying to reduce the number of cigarettes in each day! 
NO_QUERY,Kayla_Ann09,yea it is so quiet around here cuz everyone has to work im bored to death with nobody to talk to 
NO_QUERY,AimeePonticello,gotta do my cooking assignment  its too hard
NO_QUERY,jkenneth,"@treesahquiche okay, about the applepears, I've talked to a few people and they've ALL had them before. No one ever told me, never "
NO_QUERY,Lindsey_,"@jennifermf I know!  I'm a night owl by nature, hahaha Am I a time zone behind you? It's almost 1 here"
NO_QUERY,TidyCat,@mamasvan lol - nope! but i did have complete #camerafail 
NO_QUERY,FaithfulChosen,@maxime68 @megelder But! I'm useless if I don't sleep  It's not fair! I want all the fun as well!!!
NO_QUERY,sthrn_belle,My Pookie has a UTI.  I have to be Nurse Gabbie and get him back to 100%!!! No more sodas!!!!!!!!!!!!!!
NO_QUERY,Jeffficus,@jillianfish tweet something damn it!  and hang out with me please? 
NO_QUERY,jtmal0723,@anistorm 
NO_QUERY,ubecupcake,"I'm SO behind in video games, and everything for that matter. I'm yesterday's news "
NO_QUERY,Properteacup,"@sleep_til_noon I did, it was the only one left but I got tempted and ate it soon as I got home  I had a chocolate velvet &amp; ate d mocha"
NO_QUERY,aerlyne,Is stressing out because my blackberry keeps flashing a red alert status for no reason!! Its faking me out and I hate it!!! 
NO_QUERY,cinnayum,http://twitpic.com/2y34e - I wanna wear my Doc Martens out! Haven't worn them since December. 
NO_QUERY,Bunkermeister,When to the shoe repair shop and the guy could not find my shoes!  So I have to go back and see if he can find them in a couple days. 
NO_QUERY,ScullyorSuz,@B_Barnett I did not really see that coming 
NO_QUERY,xmattxwalkerx,"just woke up from the most vivid, sketchy, not-cool dreams of my life. time to stare at the wall with the lights on. "
NO_QUERY,bnycastro,it'll take 3 days for my sister to get her passport 
NO_QUERY,chann16,@nicolerichie OH MY YES!! i miss 
NO_QUERY,xll00llx,Uh oh... I think I am getting sick 
NO_QUERY,FlyRice,Good GOD they ruined my belly button!!!  
NO_QUERY,ashleyjanne,Watching Who Framed Roger Rabbit. Makes me miss Toon Town. 
NO_QUERY,br3nda,"@akianz renting.. but very cheap renting, and awesome house. We had 3 buying attempts fall through "
NO_QUERY,aisyahsamsudin,running nose + spinning head = not a good combination for a meeting! 
NO_QUERY,IGetsBusy514,@EazyDoesIt87 NEGATIVE.. you lost my vote of confidence 
NO_QUERY,ElliotTucker,Nasty budget due and my iphone is being sent to Apple today. 
NO_QUERY,aragorn_elessar,@Sofii_Noel that�s bad 
NO_QUERY,kailashvasupati,"Dammit, episode 3 of Kings won't play for some reason  stopped in the middle now won't do anything"
NO_QUERY,TK04,I'm so upset that I missed my chat and quiz online because my free internet has ceased 
NO_QUERY,missria,can't believe it! I'm in disbelief of it all in a way really. How much can I take from people and always get hurt by others!! 
NO_QUERY,FuhQ,Car show season has started without me 
NO_QUERY,brivonboo,my throat is raw. 
NO_QUERY,leamonet,@KevChoice I just don't get it. What in a persons mind could even have them on some ish like this???  My prayers are with her fam for real
NO_QUERY,sonnyjohl,@frago I hate you. I didn't need to see that. I need to call my therapist now. 
NO_QUERY,JRDM,Twilight didn't come yesterday  fingers crossed for today
NO_QUERY,latoyanlegania,@NileLegania glad I was able help you feel better. I hate to see you sick  Love you!
NO_QUERY,calliott,is tireddddddd. want to sleep but i have an assignment to finish and an exam tomorrow to study for 
NO_QUERY,you_undaft_cow,"You know, I was thinking... I need money "
NO_QUERY,diver,omg..its jst teusday 
NO_QUERY,toritor11,@ddlovato @David_Henrie ummmmm i cant find it. 
NO_QUERY,SHARisDOPE,Just heard that they found Sandra Cantu... She was only 8 yrs old 
NO_QUERY,auntynessanoo,@corrosivecandy Ive forgotten how to snoo-snoo  I wonder if snoo-snoo and I will ever meet again...
NO_QUERY,linnix,@AmaNorris wow that last tweet made me seem like a giant sexist...sorry about that 
NO_QUERY,zeegirl602,"My bathtub drain is fired: it haz 1 job 2 do, &amp; it iz FAIL. I got all Drano on its ass, &amp; iz STILL NOT DRAINING. I wanna shower, dangit!! "
NO_QUERY,Glycel,stuck at home 
NO_QUERY,sweisbrot,@nomadicmatt mine is 1/10  how do you get it up?
NO_QUERY,sunshinegarma,Duckling in famous children's book stolen from Boston's Public Garden - The Boston Globe http://tinyurl.com/dc2htx via @ShareThis OH NO!! 
NO_QUERY,TradingGoddess,"@Appomattox_News Thank you! However, I hate to be on the same list that includes 2 convicts.  "
NO_QUERY,robbiebrown,"Heading to Altrincham, again! Out of hours install "
NO_QUERY,GemDoughnut,MORNING!!! Good im bloody knackered!!! Work is not for me today  HELPPP!!!! xxx
NO_QUERY,glorysevenfold,@jeffreecuntstar  I don't have a garage.  But you can park in my driveway!
NO_QUERY,enfox,@lauredhel  What happened?
NO_QUERY,calee01,"&quot;On popular music&quot; by T.W.Adorno is probably the most difficult reading ever prescribed, I'm actually struggling to continue "
NO_QUERY,utehbaik,"http://twitpic.com/2y36e - cant see the flowers falling  i dont have a camera, just my cellphone"
NO_QUERY,soulonfire68,"We've been good. I'm not liking the snow right now, was getting used to the nice Spring-like weather.  How about you?"
NO_QUERY,Gordie_Rogers,@brian_armstrong What a pity YouTube is currently blocked in China.  I can't see the vids. 
NO_QUERY,dmurda6,@margaretcho what happened to your show it was the hightlight of my life 
NO_QUERY,terrcin,This is the best leather sofa in the world!  It's in the office though which means I'm still here working 
NO_QUERY,stewartizer,Still 3 more days until my Internet gets uncapped 
NO_QUERY,rachelgab,"If he doesn't get better in a few days, he could have something lodged in his belly "
NO_QUERY,baybiegela,i Love my atekinzz so much. &amp;&amp; i soo miss her.. 
NO_QUERY,erynfreakincody,I wanna sneak into the zoo and play with the kitties 
NO_QUERY,xkhaotik,@lolitariot oh no  hope you're not getting sick too!
NO_QUERY,stacymartinez,@alejandralei i dont think i can cause its my cousins birthday party 
NO_QUERY,chelseajohns,"Our sweet little man just fell asleep while waiting up for daddy and big brother to get home!  Poor baby, he missed them so much today!"
NO_QUERY,elenasarmie,the angel is going to miss the athlete this weekend 
NO_QUERY,funkyfreshbabe,trust is hard 
NO_QUERY,AlexKayy,have watched that considering today. yaknow. shawnna tomomorrow;i need my bestfriend 
NO_QUERY,xemilyxmariex,Grr i want to keep reading but if i do i wont have anything left to read 
NO_QUERY,baybiegela,"atekinzz, where in the world are you?? "
NO_QUERY,FAKELeah,@RumLover No! u supposed to be my date 
NO_QUERY,malice_sin,"pears &amp; Brie, bottle of Cabernet, and &quot;Win a Date With Tad Hamilton&quot;... oh gawwd my life flashed forward to when I'm 40 with my 75 cats "
NO_QUERY,wx1901,Crap. I need more dresses too. 
NO_QUERY,missb2818,@kaeeeep yeah! i know! it was horrible!!!! ugh. saddening. 
NO_QUERY,fictillius,@Brodhe geez ur no fun are you 
NO_QUERY,SicklyInfected,I wanna be in a punk rock band again 
NO_QUERY,AshleighF,@jyesmith That's a lot of angst for a Tuesday afternoon 
NO_QUERY,andreakuefler,I'm very glad Britney isn't crazy anymore! That was one hell of a show! Now I'm sad that it's over.  Next up...AP at Cook County!
NO_QUERY,mmmelissa,has a huuuge headache! omg I feel like crap! 
NO_QUERY,jtmal0723,@Anistorm Sorry 
NO_QUERY,justynwarner,@cleders sorry...i was rooting for them too... 
NO_QUERY,Obstreperous,"Man, that took forever. "
NO_QUERY,shockboard,@shandasaurus  I see.
NO_QUERY,treywoodward,I am listing more items on ebay to sell!  Takes forever..meanwhile Coleman is watching The Hills season premier without me.. 
NO_QUERY,bitchville,"Just got my presentation done, 23 slides done...  I'm crying for this week will be the hardest of all weeks."
NO_QUERY,JMoze,Just lost $160 
NO_QUERY,iwantyourjeep,I don't like the previously on skins thing that starts at season two. I like it when it went straight into the intro like before 
NO_QUERY,haunter_,@Houndour ...i wish i was there...i'm pretty good at scaring the shit out of people 
NO_QUERY,katidink,Going to sound vain... but running out of my fav lip gloss 
NO_QUERY,vibratoria,"@stuiy never again will I click on a link that screams, &quot;I'm a spider, I'm a spider&quot;. I should have known better. yucky "
NO_QUERY,dodginjohn,Why is that when you have time off from work you get sick? 
NO_QUERY,javajive,@pratama Same iMac came out $320 more in Indonesia than the States. 
